TAMOXIFEN	http://www.drugbank.ca/drugs/DB00675	10324
NEDOCROMIL	http://www.drugbank.ca/drugs/DB00716	31563
ETRAVIRINE	http://www.drugbank.ca/drugs/DB07191	475969
FLUOCINOLONE ACETONIDE	http://www.drugbank.ca/drugs/DB00591	4461
SELENOCYSTEINE	http://www.drugbank.ca/drugs/DB02345	1549332
GALANTAMINE	http://www.drugbank.ca/drugs/DB00674	4637
MAGNESIUM CARBONATE	http://www.drugbank.ca/drugs/DB09481	29155
TIOTROPIUM	http://www.drugbank.ca/drugs/DB01409	69120
ECHOTHIOPHATE	http://www.drugbank.ca/drugs/DB01057	89778
GOSERELIN	http://www.drugbank.ca/drugs/DB00014	50610
LEVOCARNITINE	http://www.drugbank.ca/drugs/DB00583	42955
CHENODIOL	http://www.drugbank.ca/drugs/DB06777	2323
TOPIRAMATE	http://www.drugbank.ca/drugs/DB00273	38404
MYRISTIC ACID	http://www.drugbank.ca/drugs/DB08231	1356758
HYDROCHLOROTHIAZIDE	http://www.drugbank.ca/drugs/DB00999	5487
NEPAFENAC	http://www.drugbank.ca/drugs/DB06802	298665
BENZPHETAMINE	http://www.drugbank.ca/drugs/DB00865	1422
SULFADIAZINE	http://www.drugbank.ca/drugs/DB00359	10171
CONIVAPTAN	http://www.drugbank.ca/drugs/DB00872	302285
ROFLUMILAST	http://www.drugbank.ca/drugs/DB01656	1091836
LINOLENIC ACID	http://www.drugbank.ca/drugs/DB00132	52071
GLUTAMINE	http://www.drugbank.ca/drugs/DB02174	4885
GLUTAMINE	http://www.drugbank.ca/drugs/DB00130	4885
METHYLNALTREXONE	http://www.drugbank.ca/drugs/DB06800	29899
SONIDEGIB	http://www.drugbank.ca/drugs/DB09143	1659191
CITRACONIC ACID	http://www.drugbank.ca/drugs/DB04734	1435287
CANAGLIFLOZIN	http://www.drugbank.ca/drugs/DB08907	1373458
MIGLITOL	http://www.drugbank.ca/drugs/DB00491	30009
LAPATINIB	http://www.drugbank.ca/drugs/DB01259	480167
GLYCOLIC ACID	http://www.drugbank.ca/drugs/DB03085	587318
BUMETANIDE	http://www.drugbank.ca/drugs/DB00887	1808
FORMIC ACID	http://www.drugbank.ca/drugs/DB01942	4537
SODIUM SULFATE	http://www.drugbank.ca/drugs/DB09476	36721
FLUDEOXYGLUCOSE F-18	http://www.drugbank.ca/drugs/DB09150	1362737
FLUDEOXYGLUCOSE F-18	http://www.drugbank.ca/drugs/DB09502	1362737
FEBUXOSTAT	http://www.drugbank.ca/drugs/DB04854	73689
BISACODYL	http://www.drugbank.ca/drugs/DB09020	1596
MALACHITE GREEN	http://www.drugbank.ca/drugs/DB03895	896038
GUANOSINE	http://www.drugbank.ca/drugs/DB02857	1591890
EZOGABINE	http://www.drugbank.ca/drugs/DB04953	1112990
PROPANTHELINE	http://www.drugbank.ca/drugs/DB00782	8761
ALCLOMETASONE	http://www.drugbank.ca/drugs/DB00240	108088
PRIMIDONE	http://www.drugbank.ca/drugs/DB00794	8691
PIROXICAM	http://www.drugbank.ca/drugs/DB00554	8356
ALOSETRON	http://www.drugbank.ca/drugs/DB00969	85248
METRONIDAZOLE	http://www.drugbank.ca/drugs/DB00916	6922
CILASTATIN	http://www.drugbank.ca/drugs/DB01597	2540
CARBON DIOXIDE	http://www.drugbank.ca/drugs/DB09157	2034
CALCIPOTRIENE	http://www.drugbank.ca/drugs/DB02300	29365
DICLOFENAC	http://www.drugbank.ca/drugs/DB00586	3355
TITANIUM DIOXIDE	http://www.drugbank.ca/drugs/DB09536	38323
DOCETAXEL	http://www.drugbank.ca/drugs/DB01248	72962
DESOXYCORTICOSTERONE PIVALATE	http://www.drugbank.ca/drugs/DB01134	22537
NITROPRUSSIDE	http://www.drugbank.ca/drugs/DB00325	7476
IOTHALAMIC ACID	http://www.drugbank.ca/drugs/DB09133	1546451
LAURYL ALCOHOL	http://www.drugbank.ca/drugs/DB06894	1362875
NOVOBIOCIN	http://www.drugbank.ca/drugs/DB01051	7538
SACUBITRIL	http://www.drugbank.ca/drugs/DB09292	1656328
PENICILLIN G PROCAINE	http://www.drugbank.ca/drugs/DB09320	7983
AMITRIPTYLINE	http://www.drugbank.ca/drugs/DB00321	704
CHLORAMBUCIL	http://www.drugbank.ca/drugs/DB00291	2346
PANTOTHENIC ACID	http://www.drugbank.ca/drugs/DB01783	7891
PYRIDOSTIGMINE	http://www.drugbank.ca/drugs/DB00545	9000
CICLOPIROX	http://www.drugbank.ca/drugs/DB01188	21090
XANTHINE	http://www.drugbank.ca/drugs/DB02134	1311085
TERIFLUNOMIDE	http://www.drugbank.ca/drugs/DB08880	1310520
CABOZANTINIB	http://www.drugbank.ca/drugs/DB08875	1363268
POTASSIUM IODIDE	http://www.drugbank.ca/drugs/DB06715	8597
CHOLECALCIFEROL	http://www.drugbank.ca/drugs/DB00169	2418
DACTINOMYCIN	http://www.drugbank.ca/drugs/DB00970	3100
FORMALDEHYDE	http://www.drugbank.ca/drugs/DB03843	4530
PIMOZIDE	http://www.drugbank.ca/drugs/DB01100	8331
TRIAZOLAM	http://www.drugbank.ca/drugs/DB00897	10767
LANOSTEROL	http://www.drugbank.ca/drugs/DB03696	1442199
SERINE, D-	http://www.drugbank.ca/drugs/DB03929	1742747
POTASSIUM ALUM	http://www.drugbank.ca/drugs/DB09087	221456
ADAPALENE	http://www.drugbank.ca/drugs/DB00210	60223
ALFENTANIL	http://www.drugbank.ca/drugs/DB00802	480
APREPITANT	http://www.drugbank.ca/drugs/DB00673	358255
BENZTROPINE	http://www.drugbank.ca/drugs/DB00245	1424
ALMOTRIPTAN	http://www.drugbank.ca/drugs/DB00918	279645
DEXPANTHENOL	http://www.drugbank.ca/drugs/DB09357	22701
TAFLUPROST	http://www.drugbank.ca/drugs/DB08819	1244607
PIPERAZINE	http://www.drugbank.ca/drugs/DB00592	8340
TRANDOLAPRIL	http://www.drugbank.ca/drugs/DB00519	38454
ALITRETINOIN	http://www.drugbank.ca/drugs/DB00523	81864
DAPAGLIFLOZIN	http://www.drugbank.ca/drugs/DB06292	1488564
RIFABUTIN	http://www.drugbank.ca/drugs/DB00615	55672
PHENYLEPHRINE	http://www.drugbank.ca/drugs/DB00388	8163
NAFARELIN	http://www.drugbank.ca/drugs/DB00666	28656
IBRUTINIB	http://www.drugbank.ca/drugs/DB09053	1442981
FLUDARABINE PHOSPHATE	http://www.drugbank.ca/drugs/DB01073	25102
IVACAFTOR	http://www.drugbank.ca/drugs/DB08820	1243041
TRIAMCINOLONE	http://www.drugbank.ca/drugs/DB00620	10759
HELIUM	http://www.drugbank.ca/drugs/DB09155	5140
VEMURAFENIB	http://www.drugbank.ca/drugs/DB08881	1147220
PALMITOLEIC ACID	http://www.drugbank.ca/drugs/DB04257	32812
OSELTAMIVIR	http://www.drugbank.ca/drugs/DB00198	260101
RIBOFLAVIN 5'-PHOSPHATE SODIUM	http://www.drugbank.ca/drugs/DB09358	9906
SULFANILAMIDE	http://www.drugbank.ca/drugs/DB00259	10184
CAMPHOR, (-)-	http://www.drugbank.ca/drugs/DB01744	1648124
TRIFLUOPERAZINE	http://www.drugbank.ca/drugs/DB00831	10800
HYDROXYPROGESTERONE	http://www.drugbank.ca/drugs/DB06789	5542
THIMEROSAL	http://www.drugbank.ca/drugs/DB02731	10472
SODIUM PHOSPHATE, DIBASIC, ANHYDROUS	http://www.drugbank.ca/drugs/DB09127	314838
SODIUM PHOSPHATE, DIBASIC, ANHYDROUS	http://www.drugbank.ca/drugs/DB09524	314838
SODIUM PHOSPHATE, DIBASIC, ANHYDROUS	http://www.drugbank.ca/drugs/DB09542	314838
LURASIDONE	http://www.drugbank.ca/drugs/DB08815	1040028
ELETRIPTAN	http://www.drugbank.ca/drugs/DB00216	231049
RALTEGRAVIR	http://www.drugbank.ca/drugs/DB06817	719872
OMBITASVIR	http://www.drugbank.ca/drugs/DB09296	1597371
CLAVULANIC ACID	http://www.drugbank.ca/drugs/DB00766	21216
HYPOPHOSPHITE ION	http://www.drugbank.ca/drugs/DB04053	1546440
QUINUPRISTIN	http://www.drugbank.ca/drugs/DB01369	229367
O-AMINOPHENOL	http://www.drugbank.ca/drugs/DB01726	1740241
IOBENGUANE SULFATE I-123	http://www.drugbank.ca/drugs/DB09546	1427223
LOPINAVIR	http://www.drugbank.ca/drugs/DB01601	195088
KAOLIN	http://www.drugbank.ca/drugs/DB01575	6102
PERGOLIDE	http://www.drugbank.ca/drugs/DB01186	8047
REGORAFENIB	http://www.drugbank.ca/drugs/DB08896	1312397
NAFTIFINE HYDROCHLORIDE	http://www.drugbank.ca/drugs/DB00735	91293
SULFAMETHIZOLE	http://www.drugbank.ca/drugs/DB00576	10179
NIACINAMIDE	http://www.drugbank.ca/drugs/DB02701	7405
VISMODEGIB	http://www.drugbank.ca/drugs/DB08828	1242987
NIACIN	http://www.drugbank.ca/drugs/DB00627	7393
URIC ACID	http://www.drugbank.ca/drugs/DB08844	1427088
HYDRALAZINE	http://www.drugbank.ca/drugs/DB01275	5470
LEVORPHANOL	http://www.drugbank.ca/drugs/DB00854	6378
HYDROXYPROGESTERONE CAPROATE	http://www.drugbank.ca/drugs/DB06789	12488
SPIRONOLACTONE	http://www.drugbank.ca/drugs/DB00421	9997
AMINOPHYLLINE	http://www.drugbank.ca/drugs/DB01223	689
ARACHIDONIC ACID	http://www.drugbank.ca/drugs/DB04557	1368624
CEFADROXIL	http://www.drugbank.ca/drugs/DB01140	2177
LEVAMISOLE	http://www.drugbank.ca/drugs/DB00848	6371
VALDECOXIB	http://www.drugbank.ca/drugs/DB00580	278567
CITRIC ACID MONOHYDRATE	http://www.drugbank.ca/drugs/DB04272	21183
CITRIC ACID MONOHYDRATE	http://www.drugbank.ca/drugs/DB04272	221079
CITRIC ACID MONOHYDRATE	http://www.drugbank.ca/drugs/DB04272	221946
SODIUM IODIDE I-123	http://www.drugbank.ca/drugs/DB09420	91531
SODIUM IODIDE I-131	http://www.drugbank.ca/drugs/DB09293	91535
CITRULLINE	http://www.drugbank.ca/drugs/DB00155	2567
.GAMMA.-AMINOBUTYRIC ACID	http://www.drugbank.ca/drugs/DB09222	4617
DEFERIPRONE	http://www.drugbank.ca/drugs/DB08826	11645
VALRUBICIN	http://www.drugbank.ca/drugs/DB00385	31435
ESTRONE	http://www.drugbank.ca/drugs/DB00655	4103
DABIGATRAN ETEXILATE	http://www.drugbank.ca/drugs/DB06695	1037042
ZOLMITRIPTAN	http://www.drugbank.ca/drugs/DB00315	135775
SPERMINE	http://www.drugbank.ca/drugs/DB00127	1483263
BREXPIPRAZOLE	http://www.drugbank.ca/drugs/DB09128	1658314
SELEGILINE	http://www.drugbank.ca/drugs/DB01037	9639
EPROSARTAN	http://www.drugbank.ca/drugs/DB00876	83515
PYRAZINAMIDE	http://www.drugbank.ca/drugs/DB00339	8987
TRIPROLIDINE	http://www.drugbank.ca/drugs/DB00427	10849
CLOBAZAM	http://www.drugbank.ca/drugs/DB00349	21241
FOSFOMYCIN	http://www.drugbank.ca/drugs/DB00828	4550
TELBIVUDINE	http://www.drugbank.ca/drugs/DB01265	474128
ACTIVATED CHARCOAL	http://www.drugbank.ca/drugs/DB09278	272
QUETIAPINE FUMARATE	http://www.drugbank.ca/drugs/DB01224	221153
LAMIVUDINE	http://www.drugbank.ca/drugs/DB00709	68244
MAPROTILINE	http://www.drugbank.ca/drugs/DB00934	6646
OLEIC ACID	http://www.drugbank.ca/drugs/DB04224	7631
PALMITIC ACID	http://www.drugbank.ca/drugs/DB03796	1426390
FLUOCINONIDE	http://www.drugbank.ca/drugs/DB01047	4462
URIDINE TRIACETATE	http://www.drugbank.ca/drugs/DB09144	1665222
REGADENOSON	http://www.drugbank.ca/drugs/DB06213	640062
YOHIMBINE	http://www.drugbank.ca/drugs/DB01392	220982
CYPROHEPTADINE	http://www.drugbank.ca/drugs/DB00434	3013
ANASTROZOLE	http://www.drugbank.ca/drugs/DB01217	84857
THREONINE	http://www.drugbank.ca/drugs/DB00156	10524
INSULIN GLARGINE	http://www.drugbank.ca/drugs/DB00047	274783
ETONOGESTREL	http://www.drugbank.ca/drugs/DB00294	14584
SULFADIMETHOXINE	http://www.drugbank.ca/drugs/DB06150	10172
4-HYDROXYBUTANOIC ACID	http://www.drugbank.ca/drugs/DB01440	1546380
ASPARTIC ACID	http://www.drugbank.ca/drugs/DB00128	1169
GUANFACINE	http://www.drugbank.ca/drugs/DB01018	40114
COLFOSCERIL PALMITATE	http://www.drugbank.ca/drugs/DB09114	69782
NITRIC OXIDE	http://www.drugbank.ca/drugs/DB00435	7442
MIFEPRISTONE	http://www.drugbank.ca/drugs/DB00834	6964
PHENETHYLAMINE	http://www.drugbank.ca/drugs/DB04325	1309741
GRISEOFULVIN	http://www.drugbank.ca/drugs/DB00400	5021
PHENOL	http://www.drugbank.ca/drugs/DB03255	33290
CARBAMAZEPINE	http://www.drugbank.ca/drugs/DB00564	2002
TRAMETINIB	http://www.drugbank.ca/drugs/DB08911	1425099
ISOCARBOXAZID	http://www.drugbank.ca/drugs/DB01247	6011
PENCICLOVIR	http://www.drugbank.ca/drugs/DB00299	59839
ESTRAMUSTINE	http://www.drugbank.ca/drugs/DB01196	4089
PROCARBAZINE	http://www.drugbank.ca/drugs/DB01168	8702
SUGAMMADEX	http://www.drugbank.ca/drugs/DB06206	1726988
ACETAMINOPHEN	http://www.drugbank.ca/drugs/DB00316	161
FOSCARNET	http://www.drugbank.ca/drugs/DB00529	33562
MEFENAMIC ACID	http://www.drugbank.ca/drugs/DB00784	6693
SODIUM LAURYL SULFATE	http://www.drugbank.ca/drugs/DB00815	9871
NALOXONE	http://www.drugbank.ca/drugs/DB01183	7242
SODIUM SULFATE ANHYDROUS	http://www.drugbank.ca/drugs/DB09472	1299926
ESTAZOLAM	http://www.drugbank.ca/drugs/DB01215	4077
CEFTOLOZANE	http://www.drugbank.ca/drugs/DB09050	1597609
FLIBANSERIN	http://www.drugbank.ca/drugs/DB04908	1665509
SEVOFLURANE	http://www.drugbank.ca/drugs/DB01236	36453
PROPOXYPHENE NAPSYLATE	http://www.drugbank.ca/drugs/DB09396	8786
PENTOSTATIN	http://www.drugbank.ca/drugs/DB00552	8011
NEOSTIGMINE	http://www.drugbank.ca/drugs/DB01400	7315
ISOSULFAN BLUE	http://www.drugbank.ca/drugs/DB09136	27863
MAGNESIUM OXIDE	http://www.drugbank.ca/drugs/DB01377	6582
BROMOCRIPTINE	http://www.drugbank.ca/drugs/DB01200	1760
OSIMERTINIB	http://www.drugbank.ca/drugs/DB09330	1721560
TRIPELENNAMINE	http://www.drugbank.ca/drugs/DB00792	10847
DOXERCALCIFEROL	http://www.drugbank.ca/drugs/DB06410	11516
FLAVOXATE	http://www.drugbank.ca/drugs/DB01148	4440
TOLUENE	http://www.drugbank.ca/drugs/DB11558	1311381
STANNOUS FLUORIDE	http://www.drugbank.ca/drugs/DB11092	10030
CAFFEINE	http://www.drugbank.ca/drugs/DB00201	1886
GENTIAN VIOLET CATION	http://www.drugbank.ca/drugs/DB00406	1546369
AURANOFIN	http://www.drugbank.ca/drugs/DB00995	1227
IVABRADINE	http://www.drugbank.ca/drugs/DB09083	1649480
THALLOUS CHLORIDE TL-201	http://www.drugbank.ca/drugs/DB09316	91588
URETHANE	http://www.drugbank.ca/drugs/DB04827	1420982
THYMOL	http://www.drugbank.ca/drugs/DB02513	10553
ALCOHOL	http://www.drugbank.ca/drugs/DB00898	448
GLUTAMIC ACID	http://www.drugbank.ca/drugs/DB00142	25916
SILDENAFIL	http://www.drugbank.ca/drugs/DB00203	136411
IOFLUPANE I-123	http://www.drugbank.ca/drugs/DB08824	1426874
IOFLUPANE I-123	http://www.drugbank.ca/drugs/DB09548	1426874
VORTIOXETINE	http://www.drugbank.ca/drugs/DB09068	1455099
MANNITOL	http://www.drugbank.ca/drugs/DB00742	6628
TRIETHYLENE GLYCOL	http://www.drugbank.ca/drugs/DB02327	1368702
HISTAMINE DIHYDROCHLORIDE	http://www.drugbank.ca/drugs/DB05891	142136
LACTIC ACID, D-	http://www.drugbank.ca/drugs/DB03066	1742994
FINGOLIMOD	http://www.drugbank.ca/drugs/DB08868	1012892
BETAINE	http://www.drugbank.ca/drugs/DB06756	1512
BETAINE	http://www.drugbank.ca/drugs/DB06756	350374
EUGENOL	http://www.drugbank.ca/drugs/DB09086	4186
CLINDAMYCIN	http://www.drugbank.ca/drugs/DB01190	2582
LINAGLIPTIN	http://www.drugbank.ca/drugs/DB08882	1100699
SULFASALAZINE	http://www.drugbank.ca/drugs/DB00795	9524
TESTOSTERONE	http://www.drugbank.ca/drugs/DB00624	10379
CEFACLOR ANHYDROUS	http://www.drugbank.ca/drugs/DB00833	1450910
EPIRUBICIN	http://www.drugbank.ca/drugs/DB00445	3995
APIXABAN	http://www.drugbank.ca/drugs/DB06605	1364430
ETHYLMERCURITHIOSALICYLIC ACID	http://www.drugbank.ca/drugs/DB02731	1546427
ANDROSTENEDIONE	http://www.drugbank.ca/drugs/DB01536	784
BUPRENORPHINE	http://www.drugbank.ca/drugs/DB00921	1819
FLUMAZENIL	http://www.drugbank.ca/drugs/DB01205	4457
BUTYRIC ACID	http://www.drugbank.ca/drugs/DB03568	1362696
ROSUVASTATIN	http://www.drugbank.ca/drugs/DB01098	301542
ADENOSINE PHOSPHATE	http://www.drugbank.ca/drugs/DB00131	309
ADENOSINE PHOSPHATE	http://www.drugbank.ca/drugs/DB00415	309
MAGNESIUM SALICYLATE	http://www.drugbank.ca/drugs/DB01397	52364
CHLORAL HYDRATE	http://www.drugbank.ca/drugs/DB01563	2344
CETYL CAPRYLATE	http://www.drugbank.ca/drugs/DB02425	1306181
AFATINIB	http://www.drugbank.ca/drugs/DB08916	1430438
PAROXETINE	http://www.drugbank.ca/drugs/DB00715	32937
NATEGLINIDE	http://www.drugbank.ca/drugs/DB00731	274332
ETHINYL ESTRADIOL	http://www.drugbank.ca/drugs/DB00977	4124
AMCINONIDE	http://www.drugbank.ca/drugs/DB00288	17652
TYROSINE	http://www.drugbank.ca/drugs/DB03839	10962
EMEDASTINE DIFUMARATE	http://www.drugbank.ca/drugs/DB01084	221094
MANGANESE	http://www.drugbank.ca/drugs/DB06757	6623
PONATINIB	http://www.drugbank.ca/drugs/DB08901	1364347
DIHYDROERGOTAMINE	http://www.drugbank.ca/drugs/DB00320	3418
METHAMPHETAMINE	http://www.drugbank.ca/drugs/DB01577	6816
NALOXEGOL	http://www.drugbank.ca/drugs/DB09049	1551777
LEVETIRACETAM	http://www.drugbank.ca/drugs/DB01202	114477
SCOPOLAMINE HYDROBROMIDE	http://www.drugbank.ca/drugs/DB00747	9603
SODIUM CHLORIDE	http://www.drugbank.ca/drugs/DB09153	9863
SERINE	http://www.drugbank.ca/drugs/DB00133	9671
SODIUM ACETATE	http://www.drugbank.ca/drugs/DB09395	237108
SODIUM ACETATE	http://www.drugbank.ca/drugs/DB09395	56443
ZONISAMIDE	http://www.drugbank.ca/drugs/DB00909	39998
PRASTERONE	http://www.drugbank.ca/drugs/DB01708	3143
ELUXADOLINE	http://www.drugbank.ca/drugs/DB09272	1653781
LEVODOPA	http://www.drugbank.ca/drugs/DB01235	6375
DIENOGEST	http://www.drugbank.ca/drugs/DB09123	22968
PHENYLALANINE	http://www.drugbank.ca/drugs/DB00120	8156
CLADRIBINE	http://www.drugbank.ca/drugs/DB00242	44157
MECLOFENAMIC ACID	http://www.drugbank.ca/drugs/DB00939	6678
CYSTINE	http://www.drugbank.ca/drugs/DB00138	3036
SULFAMETHAZINE	http://www.drugbank.ca/drugs/DB01582	10178
ALDOSTERONE	http://www.drugbank.ca/drugs/DB04630	1312358
MONOFLUOROPHOSPHATE ION	http://www.drugbank.ca/drugs/DB02348	1546445
SULFACETAMIDE	http://www.drugbank.ca/drugs/DB00634	10169
RIBAVIRIN	http://www.drugbank.ca/drugs/DB00811	9344
ENTACAPONE	http://www.drugbank.ca/drugs/DB00494	60307
PROPYL ACETATE	http://www.drugbank.ca/drugs/DB01670	1649519
ZIDOVUDINE	http://www.drugbank.ca/drugs/DB00495	11413
CHOLINE FENOFIBRATE	http://www.drugbank.ca/drugs/DB09545	1433887
NAFCILLIN	http://www.drugbank.ca/drugs/DB00607	7233
DESOXIMETASONE	http://www.drugbank.ca/drugs/DB00547	3255
STEARIC ACID	http://www.drugbank.ca/drugs/DB03193	1310551
LAURAMINE OXIDE	http://www.drugbank.ca/drugs/DB04147	1364388
NAFTIFINE	http://www.drugbank.ca/drugs/DB00735	31476
PROGESTERONE	http://www.drugbank.ca/drugs/DB00396	8727
CAPRIC ACID	http://www.drugbank.ca/drugs/DB03600	22380
ELVITEGRAVIR	http://www.drugbank.ca/drugs/DB09101	1306286
NADH	http://www.drugbank.ca/drugs/DB00157	7222
POTASSIUM PHOSPHATE, MONOBASIC	http://www.drugbank.ca/drugs/DB09413	55019
DICYCLOMINE	http://www.drugbank.ca/drugs/DB00804	3361
INOSITOL	http://www.drugbank.ca/drugs/DB03106	5833
GALLIUM CITRATE GA-67	http://www.drugbank.ca/drugs/DB09412	272758
RETAPAMULIN	http://www.drugbank.ca/drugs/DB01256	642274
PROTRIPTYLINE	http://www.drugbank.ca/drugs/DB00344	8886
TRICLOSAN	http://www.drugbank.ca/drugs/DB08604	10795
GRAZOPREVIR	http://www.drugbank.ca/drugs/DB11575	1734630
ESCITALOPRAM	http://www.drugbank.ca/drugs/DB01175	321988
MESALAMINE	http://www.drugbank.ca/drugs/DB00244	52582
HISTIDINE	http://www.drugbank.ca/drugs/DB00117	5340
ACETOHYDROXAMIC ACID	http://www.drugbank.ca/drugs/DB00551	16728
P-ANISIC ACID	http://www.drugbank.ca/drugs/DB02795	1426595
ESTRADIOL	http://www.drugbank.ca/drugs/DB00783	4083
MALONDIALDEHYDE	http://www.drugbank.ca/drugs/DB03057	1657018
PROCAINE	http://www.drugbank.ca/drugs/DB00721	8701
BOSUTINIB	http://www.drugbank.ca/drugs/DB06616	1307619
HYDROFLUMETHIAZIDE	http://www.drugbank.ca/drugs/DB00774	5495
ALISKIREN	http://www.drugbank.ca/drugs/DB09026	325646
SORBITOL	http://www.drugbank.ca/drugs/DB01638	9945
SORBITOL	http://www.drugbank.ca/drugs/DB09391	9945
MECHLORETHAMINE	http://www.drugbank.ca/drugs/DB00888	6674
MITOMYCIN	http://www.drugbank.ca/drugs/DB00305	632
DACLATASVIR DIHYDROCHLORIDE	http://www.drugbank.ca/drugs/DB09102	1606217
RIZATRIPTAN	http://www.drugbank.ca/drugs/DB00953	88014
CABAZITAXEL	http://www.drugbank.ca/drugs/DB06772	996051
NILUTAMIDE	http://www.drugbank.ca/drugs/DB00665	31805
CRIZOTINIB	http://www.drugbank.ca/drugs/DB08700	1148495
MILTEFOSINE	http://www.drugbank.ca/drugs/DB09031	1494066
CYTISINE	http://www.drugbank.ca/drugs/DB09028	1723152
VECURONIUM	http://www.drugbank.ca/drugs/DB01339	1546399
VECURONIUM	http://www.drugbank.ca/drugs/DB01339	71535
ACEPROMAZINE	http://www.drugbank.ca/drugs/DB01614	155
METHIMAZOLE	http://www.drugbank.ca/drugs/DB00763	6835
TECHNETIUM TC-99M SULFUR COLLOID	http://www.drugbank.ca/drugs/DB09397	1423270
DOMPERIDONE	http://www.drugbank.ca/drugs/DB01184	3626
PERGOLIDE MESYLATE	http://www.drugbank.ca/drugs/DB01186	8048
PREGABALIN	http://www.drugbank.ca/drugs/DB00230	187832
LACOSAMIDE	http://www.drugbank.ca/drugs/DB06218	623400
TRETINOIN	http://www.drugbank.ca/drugs/DB00755	10753
URACIL	http://www.drugbank.ca/drugs/DB03419	10995
METHYLDOPA	http://www.drugbank.ca/drugs/DB00968	6876
FINASTERIDE	http://www.drugbank.ca/drugs/DB01216	25025
ROLAPITANT HYDROCHLORIDE	http://www.drugbank.ca/drugs/DB09291	1673367
NAPROXEN	http://www.drugbank.ca/drugs/DB08298	7258
NAPROXEN	http://www.drugbank.ca/drugs/DB00788	7258
MAFENIDE	http://www.drugbank.ca/drugs/DB06795	6572
METHYL AMINOLEVULINATE	http://www.drugbank.ca/drugs/DB00992	337068
VORINOSTAT	http://www.drugbank.ca/drugs/DB02546	194337
INDIUM CHLORIDE IN-111	http://www.drugbank.ca/drugs/DB09490	42987
SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE	http://www.drugbank.ca/drugs/DB09525	221125
MINOXIDIL	http://www.drugbank.ca/drugs/DB00350	6984
PROPANEDIOL	http://www.drugbank.ca/drugs/DB02774	1363030
ENTECAVIR	http://www.drugbank.ca/drugs/DB00442	306266
NEFAZODONE	http://www.drugbank.ca/drugs/DB01149	31565
LINDANE	http://www.drugbank.ca/drugs/DB00431	1388
FUSIDIC ACID	http://www.drugbank.ca/drugs/DB02703	4608
INOSINE	http://www.drugbank.ca/drugs/DB04335	1483575
AMINOSALICYLIC ACID	http://www.drugbank.ca/drugs/DB00233	7833
BECLOMETHASONE DIPROPIONATE	http://www.drugbank.ca/drugs/DB00394	1348
PALONOSETRON	http://www.drugbank.ca/drugs/DB00377	70561
CIPROFLOXACIN	http://www.drugbank.ca/drugs/DB00537	2551
SELEXIPAG	http://www.drugbank.ca/drugs/DB11362	1729002
RUTIN	http://www.drugbank.ca/drugs/DB01698	9500
VINCRISTINE	http://www.drugbank.ca/drugs/DB00541	11202
MONOETHANOLAMINE	http://www.drugbank.ca/drugs/DB03994	24457
CARGLUMIC ACID	http://www.drugbank.ca/drugs/DB06775	401713
TECHNETIUM TC-99M PYROPHOSPHATE	http://www.drugbank.ca/drugs/DB09165	1488368
CLONAZEPAM	http://www.drugbank.ca/drugs/DB01068	2598
